video_name,ground_truth,model_name,template_type,predicted_category,response,num_segment
Normal_Videos_868_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_898_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Shoplifting028_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"The correct answer is {""category"": ""abnormal""}.",8
RoadAccidents004_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_893_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{
  ""category"": ""abnormal""
}
```",8
Normal_Videos_905_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,,"The video depicts a normal traffic scene at an intersection, where several vehicles, including a white truck, a black car, and a red car, are seen driving through the intersection, with no unusual or anomalous events occurring.",8
Normal_Videos_725_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_168_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
RoadAccidents022_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Shoplifting031_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Robbery050_x264.mp4,Robbery,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_656_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Burglary033_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_439_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Arrest007_x264.mp4,Arrest,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"The correct answer is {""category"": ""abnormal""}.",8
Normal_Videos_876_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_782_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_696_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Shooting048_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Explosion021_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"Based on the provided caption, the anomaly exists and the specific name of the anomaly is Explosion. Therefore, the final answer is {""category"": ""abnormal""}.",8
Robbery048_x264.mp4,Robbery,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{
  ""category"": ""abnormal""
}
```",8
Burglary035_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_878_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_909_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
RoadAccidents020_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"The correct answer is {""category"": ""abnormal""}.",8
Normal_Videos_882_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Burglary021_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_801_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Arson018_x264.mp4,Arson,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_710_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,,"The video depicts a normal and mundane scene where two men, one in red and one in yellow, are standing next to a gate, with the man in red opening the gate and the man in yellow walking away, and then a black car drives into the gate, with no unusual or suspicious events occurring throughout the video.",8
Normal_Videos_901_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,,"The video depicts a normal and uneventful scene of a white pickup truck driving on a road, with no unusual or abnormal events occurring.",8
Arson035_x264.mp4,Arson,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"Based on the provided caption, the anomaly exists and the specific name of the anomaly is Theft. Therefore, the final answer is {""category"": ""abnormal""}.",8
Normal_Videos_914_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_745_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,,"The video depicts a normal and mundane scene where a man in a white shirt and gray pants walks from the right side of the screen to the left side, with no unusual or out-of-the-ordinary events occurring.",8
Normal_Videos_621_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_925_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Burglary076_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,,"The video shows a normal and uneventful scene where a silver car is parked on the roadside, with no unusual or suspicious activities occurring.",8
Normal_Videos_866_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_912_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,,"The video depicts a normal and ordinary scene where a black car drives from the bottom of the screen to the top, with no unusual or anomalous events occurring.",8
Normal_Videos_317_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,,"The video depicts a normal and routine interaction between a man and a woman at a reception desk, with no unusual or out-of-the-ordinary events occurring.",8
RoadAccidents010_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Shooting022_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Burglary037_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Shoplifting010_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Vandalism017_x264.mp4,Vandalism,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"Based on the provided caption, the anomaly exists and the specific name of the anomaly is Robbery. Therefore, the final answer is {""category"": ""abnormal""}.",8
Shoplifting005_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_890_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,,"The video depicts a normal and routine scene where a man in a black shirt and jeans is talking to a man in a white shirt and black pants, with no unusual or out-of-the-ordinary events occurring.",8
Normal_Videos_869_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_887_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Shoplifting029_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"{""category"": ""normal""}",8
Normal_Videos_019_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_900_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_478_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Fighting047_x264.mp4,Fighting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_867_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Arson007_x264.mp4,Arson,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_702_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Explosion008_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"Based on the provided caption, the anomaly exists and the specific name of the anomaly is Explosion. Therefore, the final answer is {""category"": ""abnormal""}.",8
Explosion010_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"The correct answer is {""category"": ""abnormal""}.",8
Normal_Videos_910_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_360_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_872_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Fighting018_x264.mp4,Fighting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"The correct answer is {""category"": ""abnormal""}.",8
RoadAccidents019_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{
  ""category"": ""abnormal""
}
```",8
Normal_Videos_003_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Shooting033_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Fighting042_x264.mp4,Fighting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_025_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Shoplifting020_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Explosion039_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"Based on the provided caption, the anomaly exists and the specific name of the anomaly is Fighting. Therefore, the final answer is {""category"": ""abnormal""}.",8
Burglary024_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Shooting002_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Shoplifting034_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{
  ""category"": ""abnormal""
}
```",8
Normal_Videos_907_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Robbery137_x264.mp4,Robbery,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_783_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_896_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_015_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
RoadAccidents123_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
RoadAccidents002_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"Based on the provided caption, the anomaly exists and the specific name of the anomaly is RoadAccidents. Therefore, the final answer is {""category"": ""abnormal""}.",8
Shoplifting049_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"Based on the provided caption, the anomaly exists and the specific name of the anomaly is Theft. Therefore, the final answer is {""category"": ""abnormal""}.",8
Vandalism015_x264.mp4,Vandalism,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_251_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Explosion011_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_937_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
RoadAccidents128_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Shooting018_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{
  ""category"": ""abnormal""
}
```",8
Normal_Videos_875_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,,"The video depicts a normal traffic scene with vehicles moving in both directions, pedestrians crossing the road, and no unusual or hazardous events occurring.",8
Normal_Videos_885_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_634_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"Based on the provided caption, the events described are normal and do not indicate any unusual or suspicious activities. Therefore, the classification is:

```json
{""category"": ""normal""}
```",8
Abuse028_x264.mp4,Abuse,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_453_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_899_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_597_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Explosion013_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_352_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Explosion016_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"Based on the provided caption, the anomaly exists and the specific name of the anomaly is Explosion. Therefore, the final answer is {""category"": ""abnormal""}.",8
Shooting007_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_150_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"The correct answer is {""category"": ""normal""}.",8
Normal_Videos_452_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,,"The video depicts a normal and routine scene in a public space, where people are walking, sitting, and engaging in various activities, with no unusual or out-of-the-ordinary events occurring.",8
Arrest024_x264.mp4,Arrest,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"Based on the provided caption, the anomaly exists and the specific name of the anomaly is Shooting. Therefore, the final answer is {""category"": ""abnormal""}.",8
Explosion036_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{
  ""category"": ""abnormal""
}
```",8
Shooting013_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_051_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Vandalism028_x264.mp4,Vandalism,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_010_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Burglary005_x264.mp4,Burglary,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_933_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_217_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
RoadAccidents121_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{
  ""category"": ""abnormal""
}
```",8
Normal_Videos_248_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Arrest001_x264.mp4,Arrest,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
RoadAccidents125_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Stealing079_x264.mp4,Stealing,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Shooting021_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_904_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_923_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_247_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Shooting037_x264.mp4,Shooting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Normal_Videos_891_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,,"The video depicts a normal and routine scene where a woman in black is sitting at a desk, and a man in a white shirt is standing next to her, with no unusual or out-of-the-ordinary events occurring.",8
Normal_Videos_224_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_048_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_056_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Arson041_x264.mp4,Arson,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"Based on the provided caption, the anomaly exists and the specific name of the anomaly is Theft. Therefore, the final answer is {""category"": ""abnormal""}.",8
Normal_Videos_717_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_603_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_880_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_576_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_906_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,,"The video depicts a normal traffic scene where multiple vehicles, including a red car, a white car, and a blue van, are driving in different directions, with no unusual or hazardous events occurring.",8
Normal_Videos_041_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
RoadAccidents016_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
Abuse030_x264.mp4,Abuse,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"The correct answer is {""category"": ""abnormal""}.",8
Shoplifting037_x264.mp4,Shoplifting,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"The correct answer is {""category"": ""abnormal""}.",8
RoadAccidents133_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"Based on the provided caption, the anomaly exists and the specific name of the anomaly is Motorcycle Accident. Therefore, the final answer is {""category"": ""abnormal""}.",8
Normal_Videos_129_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Stealing019_x264.mp4,Stealing,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"The correct answer is {""category"": ""abnormal""}.",8
Explosion033_x264.mp4,Explosion,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,abnormal,"```json
{""category"": ""abnormal""}
```",8
RoadAccidents131_x264.mp4,RoadAccidents,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_417_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"{""category"": ""normal""}",8
Normal_Videos_908_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_881_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
Normal_Videos_027_x264.mp4,Normal,backseollgi/InternVL3-2B_lora_HIVAU_only_UCF-crime,binary,normal,"```json
{""category"": ""normal""}
```",8
