video_name,ground_truth,model_name,template_type,predicted_category,response,num_segment
Shooting007_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,classification,Other_anomaly,"```json
{""category"": ""Other_anomaly""}
```",8
Normal_Videos_150_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_452_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Arrest024_x264.mp4,Arrest,OpenGVLab/InternVL3-2B,classification,Road_Accident,"```json
{""category"": ""Road_Accident""}
```",8
Explosion036_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,classification,Arrest,"{""category"": ""Arrest""}",8
Shooting013_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,classification,Arrest,"{""category"": ""Arrest""}",8
Normal_Videos_051_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Vandalism028_x264.mp4,Vandalism,OpenGVLab/InternVL3-2B,classification,Other_anomaly,"{""category"": ""Other_anomaly""}",8
Normal_Videos_010_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Other_anomaly,"{""category"": ""Other_anomaly""}",8
Burglary005_x264.mp4,Burglary,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_933_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{
  ""category"": ""Normal""
}
```",8
Normal_Videos_217_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
RoadAccidents121_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,classification,Road_Accident,"```json
{""category"": ""Road_Accident""}
```",8
Normal_Videos_248_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Arrest001_x264.mp4,Arrest,OpenGVLab/InternVL3-2B,classification,Fighting,"{""category"": ""Fighting""}",8
RoadAccidents125_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,classification,Road_Accident,"```json
{""category"": ""Road_Accident""}
```",8
Stealing079_x264.mp4,Stealing,OpenGVLab/InternVL3-2B,classification,Arrest,"```json
{""category"": ""Arrest""}
```",8
Shooting021_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,classification,Arrest,"```json
{""category"": ""Arrest""}
```",8
Normal_Videos_904_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Normal_Videos_923_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Normal_Videos_247_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Shooting037_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_891_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_224_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Normal_Videos_048_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Normal_Videos_056_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Arson041_x264.mp4,Arson,OpenGVLab/InternVL3-2B,classification,Arson,"```json
{""category"": ""Arson""}
```",8
Normal_Videos_717_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Normal_Videos_603_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Normal_Videos_880_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_576_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Normal_Videos_906_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_041_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
RoadAccidents016_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,classification,Road_Accident,"{""category"": ""Road_Accident""}",8
Abuse030_x264.mp4,Abuse,OpenGVLab/InternVL3-2B,classification,Other_anomaly,"```json
{""category"": ""Other_anomaly""}
```",8
Shoplifting037_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,classification,Arrest,"{""category"": ""Arrest""}",8
RoadAccidents133_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,classification,Road_Accident,"```json
{""category"": ""Road_Accident""}
```",8
Normal_Videos_129_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Stealing019_x264.mp4,Stealing,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Explosion033_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,classification,Explosion,"{""category"": ""Explosion""}",8
RoadAccidents131_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,classification,Other_anomaly,"```json
{""category"": ""Other_anomaly""}
```",8
Normal_Videos_417_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_908_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Normal_Videos_881_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_027_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_059_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_070_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_894_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Shoplifting,"```json
{""category"": ""Shoplifting""}
```",8
Explosion002_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,classification,Arson,"```json
{""category"": ""Arson""}
```",8
Normal_Videos_911_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Burglary032_x264.mp4,Burglary,OpenGVLab/InternVL3-2B,classification,Other_anomaly,"{""category"": ""Other_anomaly""}",8
Fighting003_x264.mp4,Fighting,OpenGVLab/InternVL3-2B,classification,Assault,"```json
{""category"": ""Assault""}
```",8
Arrest030_x264.mp4,Arrest,OpenGVLab/InternVL3-2B,classification,Arrest,"```json
{""category"": ""Arrest""}
```",8
Normal_Videos_940_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Normal_Videos_196_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Stealing058_x264.mp4,Stealing,OpenGVLab/InternVL3-2B,classification,Burglary,"{""category"": ""Burglary""}",8
Normal_Videos_938_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_831_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Arson022_x264.mp4,Arson,OpenGVLab/InternVL3-2B,classification,Other_anomaly,"{""category"": ""Other_anomaly""}",8
Normal_Videos_935_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Normal_Videos_884_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_210_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Burglary017_x264.mp4,Burglary,OpenGVLab/InternVL3-2B,classification,Arrest,"{""category"": ""Arrest""}",8
Normal_Videos_018_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_932_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Shooting026_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,classification,Other_anomaly,"{""category"": ""Other_anomaly""}",8
Assault011_x264.mp4,Assault,OpenGVLab/InternVL3-2B,classification,Arrest,"```json
{""category"": ""Arrest""}
```",8
Normal_Videos_871_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_781_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Burglary079_x264.mp4,Burglary,OpenGVLab/InternVL3-2B,classification,Arrest,"```json
{""category"": ""Arrest""}
```",8
Shoplifting004_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,classification,Arrest,"{""category"": ""Arrest""}",8
RoadAccidents012_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,classification,Road_Accident,"{""category"": ""Road_Accident""}",8
Normal_Videos_100_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Shooting010_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,classification,Arrest,"```json
{""category"": ""Arrest""}
```",8
Shooting032_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,classification,Other_anomaly,"```json
{""category"": ""Other_anomaly""}
```",8
Normal_Videos_877_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Shoplifting027_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Normal_Videos_034_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_939_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_246_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Normal_Videos_934_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Explosion022_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,classification,Other_anomaly,"{""category"": ""Other_anomaly""}",8
Shoplifting021_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,classification,Arrest,"{""category"": ""Arrest""}",8
Shooting043_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,classification,Arrest,"{""category"": ""Arrest""}",8
Normal_Videos_722_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Arson011_x264.mp4,Arson,OpenGVLab/InternVL3-2B,classification,Arrest,"{""category"": ""Arrest""}",8
Normal_Videos_903_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_067_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Assault010_x264.mp4,Assault,OpenGVLab/InternVL3-2B,classification,Other_anomaly,"{""category"": ""Other_anomaly""}",8
Normal_Videos_929_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_401_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
RoadAccidents017_x264.mp4,RoadAccidents,OpenGVLab/InternVL3-2B,classification,Road_Accident,"{""category"": ""Road_Accident""}",8
Normal_Videos_365_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Shoplifting044_x264.mp4,Shoplifting,OpenGVLab/InternVL3-2B,classification,Arrest,"{""category"": ""Arrest""}",8
Burglary092_x264.mp4,Burglary,OpenGVLab/InternVL3-2B,classification,Other_anomaly,"```json
{""category"": ""Other_anomaly""}
```",8
Normal_Videos_889_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Explosion025_x264.mp4,Explosion,OpenGVLab/InternVL3-2B,classification,Other_anomaly,"{""category"": ""Other_anomaly""}",8
Stealing036_x264.mp4,Stealing,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Shooting046_x264.mp4,Shooting,OpenGVLab/InternVL3-2B,classification,Arrest,"{""category"": ""Arrest""}",8
Normal_Videos_930_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_050_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
Normal_Videos_886_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"{""category"": ""Normal""}",8
Normal_Videos_874_x264.mp4,Normal,OpenGVLab/InternVL3-2B,classification,Normal,"```json
{""category"": ""Normal""}
```",8
